date_hr,residual,season,weathersit_grouped,hr,weekday,temp_bin,hum_bin
2011-09-25_23,-0.9800338745117188,4,2,23,0,1,0.0
2011-09-26_0,0.7175827026367188,4,2,0,1,1,0.0
2011-09-26_1,-0.29549598693847656,4,2,1,1,1,0.0
2011-09-26_2,0.0032258033752441406,4,2,2,1,1,0.0
2011-09-26_3,0.12996244430541992,4,2,3,1,1,0.0
2011-09-26_4,0.24622058868408203,4,2,4,1,1,0.0
2011-09-26_5,0.34162330627441406,4,2,5,1,1,0.0
2011-09-26_6,1.6549758911132812,4,2,6,1,1,0.0
2011-09-26_7,3.135894775390625,4,2,7,1,1,0.0
2011-09-26_8,1.247161865234375,4,2,8,1,1,0.0
2011-09-26_9,-0.6103515625,4,2,9,1,1,0.0
2011-09-26_10,2.4273834228515625,4,2,10,1,1,0.0
2011-09-26_11,-0.2156524658203125,4,1,11,1,1,0.0
2011-09-26_12,-0.2140960693359375,4,2,12,1,1,0.0
2011-09-26_13,2.8878173828125,4,2,13,1,1,0.0
2011-09-26_14,0.969573974609375,4,1,14,1,1,0.0
2011-09-26_15,5.4395751953125,4,1,15,1,1,0.0
2011-09-26_16,2.37689208984375,4,1,16,1,1,0.0
2011-09-26_17,10.91455078125,4,1,17,1,1,0.0
2011-09-26_18,-5.52618408203125,4,1,18,1,1,0.0
2011-09-26_19,-0.046722412109375,4,1,19,1,1,0.0
2011-09-26_20,2.06329345703125,4,1,20,1,1,0.0
2011-09-26_21,1.33392333984375,4,1,21,1,1,0.0
2011-09-26_22,0.0152587890625,4,1,22,1,1,0.0
2011-09-26_23,-1.34674072265625,4,1,23,1,1,0.0
2011-09-27_0,0.408447265625,4,1,0,2,1,0.0
2011-09-27_1,-0.03308677673339844,4,1,1,2,1,0.0
2011-09-27_2,-0.08905696868896484,4,1,2,2,1,0.0
2011-09-27_3,-0.01701641082763672,4,2,3,2,1,0.0
2011-09-27_4,-0.4913902282714844,4,3,4,2,1,0.0
2011-09-27_5,0.5094337463378906,4,3,5,2,1,0.0
2011-09-27_6,0.9820709228515625,4,2,6,2,1,0.0
2011-09-27_7,0.855743408203125,4,2,7,2,1,0.0
2011-09-27_8,7.446746826171875,4,2,8,2,1,0.0
2011-09-27_9,-0.352264404296875,4,3,9,2,1,0.0
2011-09-27_10,3.5972976684570312,4,3,10,2,1,0.0
2011-09-27_11,-0.49642181396484375,4,2,11,2,1,0.0
2011-09-27_12,3.036407470703125,4,2,12,2,1,0.0
2011-09-27_13,0.1392059326171875,4,2,13,2,1,0.0
2011-09-27_14,1.46600341796875,4,2,14,2,1,0.0
2011-09-27_15,2.9363250732421875,4,2,15,2,1,0.0
2011-09-27_16,2.2740325927734375,4,2,16,2,1,0.0
2011-09-27_17,-2.86932373046875,4,2,17,2,1,0.0
2011-09-27_18,-6.26934814453125,4,2,18,2,1,0.0
2011-09-27_19,3.799652099609375,4,2,19,2,1,0.0
2011-09-27_20,3.7081146240234375,4,1,20,2,1,0.0
2011-09-27_21,1.5207977294921875,4,1,21,2,1,0.0
2011-09-27_22,2.3525619506835938,4,1,22,2,1,0.0
2011-09-27_23,0.9310302734375,4,1,23,2,1,0.0
2011-09-28_0,0.2935638427734375,4,1,0,3,1,0.0
2011-09-28_1,-0.3518047332763672,4,1,1,3,1,0.0
2011-09-28_2,0.11045074462890625,4,1,2,3,1,0.0
2011-09-28_3,-0.029302120208740234,4,2,3,3,1,0.0
2011-09-28_4,0.17909526824951172,4,1,4,3,1,0.0
2011-09-28_5,0.2332477569580078,4,2,5,3,1,0.0
2011-09-28_6,0.58575439453125,4,3,6,3,1,0.0
2011-09-28_7,0.741180419921875,4,3,7,3,1,0.0
2011-09-28_8,-4.646697998046875,4,3,8,3,1,0.0
2011-09-28_9,2.033782958984375,4,3,9,3,1,0.0
2011-09-28_10,1.816375732421875,4,2,10,3,1,0.0
2011-09-28_11,0.440704345703125,4,2,11,3,1,0.0
2011-09-28_12,6.8536834716796875,4,2,12,3,1,0.0
2011-09-28_13,1.40399169921875,4,1,13,3,1,0.0
2011-09-28_14,2.4547576904296875,4,1,14,3,1,0.0
2011-09-28_15,1.422607421875,4,1,15,3,1,0.0
2011-09-28_16,1.647918701171875,4,1,16,3,1,0.0
2011-09-28_17,-13.37628173828125,4,1,17,3,1,0.0
2011-09-28_18,4.05267333984375,4,3,18,3,1,0.0
2011-09-28_19,-2.44891357421875,4,3,19,3,1,0.0
2011-09-28_20,-1.3288650512695312,4,3,20,3,1,0.0
2011-09-28_21,-1.0056381225585938,4,3,21,3,1,0.0
2011-09-28_22,-0.43311309814453125,4,1,22,3,1,0.0
2011-09-28_23,-0.858184814453125,4,1,23,3,1,0.0
2011-09-29_0,-0.401611328125,4,1,0,4,1,0.0
2011-09-29_1,0.3832111358642578,4,2,1,4,1,0.0
2011-09-29_2,0.009334206581115723,4,2,2,4,1,0.0
2011-09-29_3,0.12439727783203125,4,2,3,4,1,0.0
2011-09-29_4,0.1651153564453125,4,2,4,4,1,0.0
2011-09-29_5,0.2816143035888672,4,2,5,4,1,0.0
2011-09-29_6,0.13552093505859375,4,2,6,4,1,0.0
2011-09-29_7,-1.197906494140625,4,1,7,4,1,0.0
2011-09-29_8,6.1102294921875,4,1,8,4,1,0.0
2011-09-29_9,-1.982269287109375,4,1,9,4,1,0.0
2011-09-29_10,0.5447463989257812,4,1,10,4,1,0.0
2011-09-29_11,2.45556640625,4,1,11,4,1,0.0
2011-09-29_12,1.7179412841796875,4,1,12,4,1,0.0
2011-09-29_13,-0.109161376953125,4,1,13,4,1,0.0
2011-09-29_14,3.0540313720703125,4,1,14,4,1,0.0
2011-09-29_15,4.047943115234375,4,1,15,4,1,0.0
2011-09-29_16,-5.38067626953125,4,1,16,4,1,0.0
2011-09-29_17,-21.429443359375,4,1,17,4,1,0.0
2011-09-29_18,-0.692138671875,4,1,18,4,1,0.0
2011-09-29_19,-1.5299072265625,4,1,19,4,1,0.0
2011-09-29_20,-3.420166015625,4,1,20,4,1,0.0
2011-09-29_21,1.4618988037109375,4,1,21,4,1,0.0
2011-09-29_22,0.554840087890625,4,1,22,4,1,0.0
2011-09-29_23,-1.3761825561523438,4,1,23,4,1,0.0
2011-09-30_0,0.5556716918945312,4,1,0,5,1,0.0
2011-09-30_1,-0.6729450225830078,4,1,1,5,1,0.0
2011-09-30_2,-0.18764877319335938,4,1,2,5,1,0.0
2011-09-30_3,-0.08817696571350098,4,1,3,5,1,0.0
2011-09-30_4,0.13689184188842773,4,1,4,5,1,0.0
2011-09-30_5,-0.024675369262695312,4,1,5,5,1,0.0
2011-09-30_6,0.2286376953125,4,1,6,5,1,0.0
2011-09-30_7,1.624664306640625,4,1,7,5,1,0.0
2011-09-30_8,2.28350830078125,4,1,8,5,1,0.0
2011-09-30_9,4.9635009765625,4,1,9,5,1,0.0
2011-09-30_10,5.3323822021484375,4,1,10,5,1,0.0
2011-09-30_11,2.37677001953125,4,1,11,5,1,0.0
2011-09-30_12,4.0306854248046875,4,2,12,5,1,0.0
2011-09-30_13,1.741424560546875,4,2,13,5,1,0.0
2011-09-30_14,2.2584228515625,4,2,14,5,1,0.0
2011-09-30_15,5.673065185546875,4,1,15,5,1,0.0
2011-09-30_16,6.79522705078125,4,1,16,5,1,0.0
2011-09-30_17,4.8299560546875,4,1,17,5,1,0.0
2011-09-30_18,7.3734130859375,4,1,18,5,1,0.0
2011-09-30_19,9.53643798828125,4,1,19,5,1,0.0
2011-09-30_20,-0.716827392578125,4,1,20,5,1,0.0
2011-09-30_21,2.3247833251953125,4,1,21,5,1,0.0
2011-09-30_22,5.0673980712890625,4,1,22,5,1,0.0
2011-09-30_23,3.147857666015625,4,1,23,5,1,0.0
2011-10-01_0,2.2496109008789062,4,1,0,6,1,0.0
2011-10-01_1,0.6452865600585938,4,1,1,6,1,0.0
2011-10-01_2,-1.6189727783203125,4,1,2,6,1,0.0
2011-10-01_3,0.2347869873046875,4,1,3,6,1,0.0
2011-10-01_4,0.13213539123535156,4,1,4,6,1,0.0
2011-10-01_5,-0.13041162490844727,4,2,5,6,1,0.0
2011-10-01_6,-0.015516281127929688,4,1,6,6,1,0.0
2011-10-01_7,-1.1423149108886719,4,3,7,6,1,0.0
2011-10-01_8,-1.1242294311523438,4,2,8,6,1,0.0
2011-10-01_9,1.01605224609375,4,3,9,6,1,0.0
2011-10-01_10,-1.1697311401367188,4,3,10,6,1,0.0
2011-10-01_11,2.6382904052734375,4,3,11,6,1,0.0
2011-10-01_12,2.1656036376953125,4,2,12,6,1,0.0
2011-10-01_13,0.1918792724609375,4,2,13,6,1,0.0
2011-10-01_14,0.3652801513671875,4,2,14,6,1,0.0
2011-10-01_15,3.3562164306640625,4,2,15,6,1,0.0
2011-10-01_16,0.1050872802734375,4,2,16,6,1,0.0
2011-10-01_17,2.2884521484375,4,3,17,6,1,0.0
2011-10-01_18,0.6222686767578125,4,3,18,6,1,0.0
2011-10-01_19,0.37718963623046875,4,2,19,6,1,0.0
2011-10-01_20,2.537097930908203,4,3,20,6,1,0.0
2011-10-01_21,1.4077873229980469,4,3,21,6,1,0.0
2011-10-01_22,0.17717742919921875,4,2,22,6,1,0.0
2011-10-01_23,-3.0088348388671875,4,3,23,6,1,0.0
2011-10-02_0,-0.4596595764160156,4,3,0,0,1,0.0
2011-10-02_1,-1.4402084350585938,4,3,1,0,1,0.0
2011-10-02_2,-0.9366188049316406,4,3,2,0,1,0.0
2011-10-02_3,-0.048496246337890625,4,3,3,0,1,0.0
2011-10-02_4,-0.3974452018737793,4,2,4,0,1,0.0
2011-10-02_5,-0.003448486328125,4,1,5,0,1,0.0
2011-10-02_6,0.01574420928955078,4,1,6,0,1,0.0
2011-10-02_7,-0.11083984375,4,1,7,0,1,0.0
2011-10-02_8,-1.2001876831054688,4,2,8,0,1,0.0
2011-10-02_9,1.9989242553710938,4,1,9,0,1,0.0
2011-10-02_10,-0.3387603759765625,4,2,10,0,1,0.0
2011-10-02_11,11.86260986328125,4,2,11,0,1,0.0
2011-10-02_12,7.319427490234375,4,2,12,0,1,0.0
2011-10-02_13,8.384002685546875,4,3,13,0,1,0.0
2011-10-02_14,8.06695556640625,4,3,14,0,1,0.0
2011-10-02_15,-2.5554351806640625,4,3,15,0,1,0.0
2011-10-02_16,0.517425537109375,4,3,16,0,1,0.0
2011-10-02_17,5.97412109375,4,3,17,0,1,0.0
2011-10-02_18,8.749908447265625,4,2,18,0,1,0.0
2011-10-02_19,6.3404693603515625,4,2,19,0,1,0.0
2011-10-02_20,0.47377777099609375,4,2,20,0,1,0.0
2011-10-02_21,0.076385498046875,4,1,21,0,1,0.0
2011-10-02_22,0.5447959899902344,4,3,22,0,1,0.0
2011-10-02_23,-1.0022640228271484,4,1,23,0,1,0.0
2011-10-03_0,-1.0913867950439453,4,1,0,1,1,0.0
2011-10-03_1,-0.5809826850891113,4,1,1,1,1,0.0
2011-10-03_2,-0.025979995727539062,4,1,2,1,1,0.0
2011-10-03_3,0.279848575592041,4,1,3,1,1,0.0
2011-10-03_4,0.350827693939209,4,1,4,1,1,0.0
2011-10-03_5,-0.04650306701660156,4,2,5,1,1,0.0
2011-10-03_6,-0.33734893798828125,4,2,6,1,1,0.0
2011-10-03_7,3.9684600830078125,4,2,7,1,1,0.0
2011-10-03_8,5.331787109375,4,2,8,1,1,0.0
2011-10-03_9,2.5201568603515625,4,2,9,1,1,0.0
2011-10-03_10,-0.9685211181640625,4,2,10,1,1,0.0
2011-10-03_11,2.3938064575195312,4,2,11,1,1,0.0
2011-10-03_12,0.692626953125,4,2,12,1,1,0.0
2011-10-03_13,3.5437545776367188,4,3,13,1,1,0.0
2011-10-03_14,3.1664276123046875,4,3,14,1,1,0.0
2011-10-03_15,1.1798477172851562,4,3,15,1,1,0.0
2011-10-03_16,6.02984619140625,4,2,16,1,1,0.0
2011-10-03_17,7.51080322265625,4,2,17,1,1,0.0
2011-10-03_18,7.035858154296875,4,2,18,1,1,0.0
2011-10-03_19,13.68621826171875,4,1,19,1,1,0.0
2011-10-03_20,3.1461181640625,4,3,20,1,1,0.0
2011-10-03_21,-1.6739044189453125,4,2,21,1,1,0.0
2011-10-03_22,0.08806610107421875,4,2,22,1,1,0.0
2011-10-03_23,-0.0326995849609375,4,2,23,1,1,0.0
2011-10-04_0,-0.7951374053955078,4,2,0,2,1,0.0
2011-10-04_1,-0.5620584487915039,4,2,1,2,1,0.0
2011-10-04_2,0.04472017288208008,4,2,2,2,1,0.0
2011-10-04_3,-0.14821863174438477,4,1,3,2,1,0.0
2011-10-04_4,0.024033069610595703,4,1,4,2,1,0.0
2011-10-04_5,-0.46369361877441406,4,1,5,2,1,0.0
2011-10-04_6,1.4026412963867188,4,1,6,2,1,0.0
2011-10-04_7,10.3880615234375,4,1,7,2,1,0.0
2011-10-04_8,5.460784912109375,4,1,8,2,1,0.0
2011-10-04_9,-2.5556640625,4,1,9,2,1,0.0
2011-10-04_10,1.9379425048828125,4,1,10,2,1,0.0
2011-10-04_11,1.0481491088867188,4,1,11,2,1,0.0
2011-10-04_12,-0.5287933349609375,4,1,12,2,1,0.0
2011-10-04_13,3.0210723876953125,4,1,13,2,1,0.0
2011-10-04_14,3.37109375,4,1,14,2,1,0.0
2011-10-04_15,-0.2295074462890625,4,1,15,2,1,0.0
2011-10-04_16,-0.56024169921875,4,1,16,2,1,0.0
2011-10-04_17,-2.34027099609375,4,1,17,2,1,0.0
2011-10-04_18,5.59796142578125,4,1,18,2,1,0.0
2011-10-04_19,8.2835693359375,4,1,19,2,1,0.0
2011-10-04_20,0.406829833984375,4,1,20,2,1,0.0
2011-10-04_21,2.3154296875,4,1,21,2,1,0.0
2011-10-04_22,-1.65447998046875,4,1,22,2,1,0.0
2011-10-04_23,0.935791015625,4,1,23,2,1,0.0
2011-10-05_0,-0.4087104797363281,4,1,0,3,1,0.0
2011-10-05_1,-0.4847545623779297,4,1,1,3,1,0.0
2011-10-05_2,0.1764829158782959,4,1,2,3,1,0.0
2011-10-05_3,-0.09084749221801758,4,1,3,3,1,0.0
2011-10-05_4,-0.04240894317626953,4,1,4,3,1,0.0
2011-10-05_5,0.19197654724121094,4,1,5,3,1,0.0
2011-10-05_6,-1.6767578125,4,1,6,3,1,0.0
2011-10-05_7,3.591827392578125,4,1,7,3,1,0.0
2011-10-05_8,1.61151123046875,4,1,8,3,1,0.0
2011-10-05_9,-0.8978271484375,4,1,9,3,1,0.0
2011-10-05_10,0.777496337890625,4,1,10,3,1,0.0
2011-10-05_11,3.623138427734375,4,1,11,3,1,0.0
2011-10-05_12,-0.78265380859375,4,1,12,3,1,0.0
2011-10-05_13,-0.5847625732421875,4,1,13,3,1,0.0
2011-10-05_14,5.1326141357421875,4,1,14,3,1,0.0
2011-10-05_15,2.0485076904296875,4,1,15,3,1,0.0
2011-10-05_16,4.011077880859375,4,1,16,3,1,0.0
2011-10-05_17,-13.4937744140625,4,1,17,3,1,0.0
2011-10-05_18,13.02716064453125,4,1,18,3,1,0.0
2011-10-05_19,8.079681396484375,4,1,19,3,1,0.0
2011-10-05_20,2.643585205078125,4,1,20,3,1,0.0
2011-10-05_21,0.9991912841796875,4,1,21,3,1,0.0
2011-10-05_22,3.23773193359375,4,1,22,3,1,0.0
2011-10-05_23,-0.7278671264648438,4,1,23,3,1,0.0
2011-10-06_0,-0.2907295227050781,4,1,0,4,1,0.0
2011-10-06_1,-0.7248268127441406,4,1,1,4,1,0.0
2011-10-06_2,0.08609771728515625,4,1,2,4,1,0.0
2011-10-06_3,0.12108516693115234,4,1,3,4,1,0.0
2011-10-06_4,0.005316734313964844,4,1,4,4,1,0.0
2011-10-06_5,0.06149864196777344,4,1,5,4,1,0.0
2011-10-06_6,0.116485595703125,4,1,6,4,1,0.0
2011-10-06_7,4.278961181640625,4,1,7,4,1,0.0
2011-10-06_8,-5.641571044921875,4,1,8,4,1,0.0
2011-10-06_9,-0.16717529296875,4,1,9,4,1,0.0
2011-10-06_10,0.62066650390625,4,1,10,4,1,0.0
2011-10-06_11,1.3177337646484375,4,1,11,4,1,0.0
2011-10-06_12,-3.047943115234375,4,1,12,4,1,0.0
2011-10-06_13,0.5995330810546875,4,1,13,4,1,0.0
2011-10-06_14,4.2652130126953125,4,1,14,4,1,0.0
2011-10-06_15,3.101287841796875,4,1,15,4,1,0.0
2011-10-06_16,-2.36773681640625,4,1,16,4,1,0.0
2011-10-06_17,5.76580810546875,4,1,17,4,1,0.0
2011-10-06_18,-3.92279052734375,4,1,18,4,1,0.0
2011-10-06_19,6.67327880859375,4,1,19,4,1,0.0
2011-10-06_20,-1.53936767578125,4,1,20,4,1,0.0
2011-10-06_21,-0.389373779296875,4,1,21,4,1,0.0
2011-10-06_22,-1.9014892578125,4,1,22,4,1,0.0
2011-10-06_23,-1.619659423828125,4,1,23,4,1,0.0
2011-10-07_0,-0.6816024780273438,4,1,0,5,1,0.0
2011-10-07_1,-0.5506877899169922,4,1,1,5,1,0.0
2011-10-07_2,-0.35144853591918945,4,1,2,5,1,0.0
2011-10-07_3,-0.15408802032470703,4,1,3,5,1,0.0
2011-10-07_4,-0.2104654312133789,4,1,4,5,1,0.0
2011-10-07_5,0.017065048217773438,4,1,5,5,1,0.0
2011-10-07_6,-0.826751708984375,4,1,6,5,1,0.0
2011-10-07_7,4.4554443359375,4,1,7,5,1,0.0
2011-10-07_8,7.814178466796875,4,1,8,5,1,0.0
2011-10-07_9,-1.2033843994140625,4,1,9,5,1,0.0
2011-10-07_10,-1.6836700439453125,4,1,10,5,1,0.0
2011-10-07_11,5.6445770263671875,4,1,11,5,1,0.0
2011-10-07_12,0.6234283447265625,4,1,12,5,1,0.0
2011-10-07_13,4.22857666015625,4,1,13,5,1,0.0
2011-10-07_14,2.3006439208984375,4,1,14,5,1,0.0
2011-10-07_15,0.702911376953125,4,1,15,5,1,0.0
2011-10-07_16,-0.909027099609375,4,1,16,5,1,0.0
2011-10-07_17,5.0145263671875,4,1,17,5,1,0.0
2011-10-07_18,2.829132080078125,4,1,18,5,1,0.0
2011-10-07_19,-0.368927001953125,4,1,19,5,1,0.0
2011-10-07_20,-2.3216705322265625,4,1,20,5,1,0.0
2011-10-07_21,2.022125244140625,4,1,21,5,1,0.0
2011-10-07_22,2.2288055419921875,4,1,22,5,1,0.0
2011-10-07_23,-2.8503265380859375,4,1,23,5,1,0.0
2011-10-08_0,0.24585723876953125,4,1,0,6,1,0.0
2011-10-08_1,-0.40549468994140625,4,1,1,6,1,0.0
2011-10-08_2,-0.5953483581542969,4,1,2,6,1,0.0
2011-10-08_3,0.12410736083984375,4,1,3,6,1,0.0
2011-10-08_4,-0.025031089782714844,4,1,4,6,1,0.0
2011-10-08_5,-0.1865396499633789,4,1,5,6,1,0.0
2011-10-08_6,0.47229957580566406,4,1,6,6,1,0.0
2011-10-08_7,1.1544036865234375,4,1,7,6,1,0.0
2011-10-08_8,1.5669937133789062,4,1,8,6,1,0.0
2011-10-08_9,-1.422088623046875,4,1,9,6,1,0.0
2011-10-08_10,2.831268310546875,4,1,10,6,1,0.0
2011-10-08_11,3.674468994140625,4,1,11,6,1,0.0
2011-10-08_12,1.58831787109375,4,1,12,6,1,0.0
2011-10-08_13,29.666229248046875,4,1,13,6,1,0.0
2011-10-08_14,30.20013427734375,4,1,14,6,1,0.0
2011-10-08_15,33.427215576171875,4,1,15,6,1,0.0
2011-10-08_16,-5.563323974609375,4,1,16,6,1,0.0
2011-10-08_17,2.52398681640625,4,1,17,6,1,0.0
2011-10-08_18,1.7138671875,4,1,18,6,1,0.0
2011-10-08_19,-0.741607666015625,4,1,19,6,1,0.0
2011-10-08_20,-0.2410125732421875,4,1,20,6,1,0.0
2011-10-08_21,0.8734283447265625,4,1,21,6,1,0.0
2011-10-08_22,1.027099609375,4,1,22,6,1,0.0
2011-10-08_23,-0.7204132080078125,4,1,23,6,1,0.0
2011-10-09_0,0.5537567138671875,4,1,0,0,1,0.0
2011-10-09_1,0.6919097900390625,4,1,1,0,1,0.0
2011-10-09_2,-2.6687965393066406,4,1,2,0,1,0.0
2011-10-09_3,0.3728981018066406,4,1,3,0,1,0.0
2011-10-09_4,-0.06058788299560547,4,1,4,0,1,0.0
2011-10-09_5,0.35957908630371094,4,1,5,0,1,0.0
2011-10-09_6,0.7249088287353516,4,1,6,0,1,0.0
2011-10-09_7,-0.4229164123535156,4,1,7,0,1,0.0
2011-10-09_8,1.4335403442382812,4,1,8,0,1,0.0
2011-10-09_9,0.321807861328125,4,1,9,0,1,0.0
2011-10-09_10,-5.31439208984375,4,1,10,0,1,0.0
2011-10-09_11,2.278961181640625,4,1,11,0,1,0.0
2011-10-09_12,3.0699462890625,4,1,12,0,1,0.0
2011-10-09_13,-9.53753662109375,4,1,13,0,1,0.0
2011-10-09_14,50.39556884765625,4,1,14,0,1,0.0
2011-10-09_15,5.381622314453125,4,1,15,0,1,0.0
2011-10-09_16,-2.3035888671875,4,1,16,0,1,0.0
2011-10-09_17,7.830535888671875,4,1,17,0,1,0.0
2011-10-09_18,4.266845703125,4,1,18,0,1,0.0
2011-10-09_19,2.022308349609375,4,1,19,0,1,0.0
2011-10-09_20,4.750335693359375,4,1,20,0,1,0.0
2011-10-09_21,-1.1770477294921875,4,1,21,0,1,0.0
2011-10-09_22,-0.64605712890625,4,2,22,0,1,0.0
2011-10-09_23,-0.02001953125,4,1,23,0,1,0.0
2011-10-10_0,-0.5077438354492188,4,1,0,1,1,0.0
2011-10-10_1,-2.066852569580078,4,1,1,1,1,0.0
2011-10-10_2,-1.4236488342285156,4,1,2,1,1,0.0
2011-10-10_3,0.0902872085571289,4,1,3,1,1,0.0
2011-10-10_4,0.08258962631225586,4,1,4,1,1,0.0
2011-10-10_5,-0.24081993103027344,4,1,5,1,1,0.0
2011-10-10_6,1.1837310791015625,4,1,6,1,1,0.0
2011-10-10_7,2.5025177001953125,4,1,7,1,1,0.0
2011-10-10_8,8.197769165039062,4,1,8,1,1,0.0
2011-10-10_9,0.04296875,4,1,9,1,1,0.0
2011-10-10_10,0.566986083984375,4,1,10,1,1,0.0
2011-10-10_11,-1.609283447265625,4,1,11,1,1,0.0
2011-10-10_12,-5.921722412109375,4,2,12,1,1,0.0
2011-10-10_13,-7.856475830078125,4,1,13,1,1,0.0
2011-10-10_14,-4.817596435546875,4,1,14,1,1,0.0
2011-10-10_15,-9.9215087890625,4,2,15,1,1,0.0
2011-10-10_16,0.610321044921875,4,2,16,1,1,0.0
2011-10-10_17,30.983489990234375,4,2,17,1,1,0.0
2011-10-10_18,15.130401611328125,4,2,18,1,1,0.0
2011-10-10_19,6.90020751953125,4,2,19,1,1,0.0
2011-10-10_20,1.411895751953125,4,1,20,1,1,0.0
2011-10-10_21,-0.1301116943359375,4,1,21,1,1,0.0
2011-10-10_22,1.4528045654296875,4,1,22,1,1,0.0
2011-10-10_23,-0.8317642211914062,4,2,23,1,1,0.0
2011-10-11_0,-0.7586860656738281,4,2,0,2,1,0.0
2011-10-11_1,0.2567758560180664,4,2,1,2,1,0.0
2011-10-11_2,0.11753654479980469,4,2,2,2,1,0.0
2011-10-11_3,0.16253662109375,4,2,3,2,1,0.0
2011-10-11_4,0.05014753341674805,4,2,4,2,1,0.0
2011-10-11_5,0.3064441680908203,4,2,5,2,1,0.0
2011-10-11_6,0.9390869140625,4,1,6,2,1,0.0
2011-10-11_7,13.81817626953125,4,2,7,2,1,0.0
2011-10-11_8,8.7802734375,4,2,8,2,1,0.0
2011-10-11_9,4.807769775390625,4,2,9,2,1,0.0
2011-10-11_10,0.3917388916015625,4,2,10,2,1,0.0
2011-10-11_11,1.551910400390625,4,2,11,2,1,0.0
2011-10-11_12,-3.8848419189453125,4,2,12,2,1,0.0
2011-10-11_13,-0.661163330078125,4,2,13,2,1,0.0
2011-10-11_14,-0.178436279296875,4,3,14,2,1,0.0
2011-10-11_15,0.872039794921875,4,2,15,2,1,0.0
2011-10-11_16,-3.18756103515625,4,2,16,2,1,0.0
2011-10-11_17,1.04327392578125,4,2,17,2,1,0.0
2011-10-11_18,-2.094970703125,4,2,18,2,1,0.0
2011-10-11_19,-0.9200439453125,4,2,19,2,1,0.0
2011-10-11_20,2.474609375,4,2,20,2,1,0.0
2011-10-11_21,0.645538330078125,4,2,21,2,1,0.0
2011-10-11_22,0.6440582275390625,4,2,22,2,1,0.0
2011-10-11_23,-0.11137008666992188,4,2,23,2,1,0.0
2011-10-12_0,-0.00902557373046875,4,2,0,3,1,0.0
2011-10-12_1,-0.03634834289550781,4,3,1,3,1,0.0
2011-10-12_2,0.31197941303253174,4,2,2,3,1,0.0
2011-10-12_3,0.12064981460571289,4,3,3,3,1,0.0
2011-10-12_4,0.3182563781738281,4,3,4,3,1,0.0
2011-10-12_5,0.40577125549316406,4,2,5,3,1,0.0
2011-10-12_6,1.1953811645507812,4,2,6,3,1,0.0
2011-10-12_7,2.82733154296875,4,2,7,3,1,0.0
2011-10-12_8,-0.65374755859375,4,2,8,3,1,0.0
2011-10-12_9,-0.0337066650390625,4,2,9,3,1,0.0
2011-10-12_10,0.9569549560546875,4,2,10,3,1,0.0
2011-10-12_11,3.4150390625,4,3,11,3,1,0.0
2011-10-12_12,1.8079490661621094,4,3,12,3,1,0.0
2011-10-12_13,-0.03643798828125,4,3,13,3,1,0.0
2011-10-12_14,-0.40595245361328125,4,3,14,3,1,0.0
2011-10-12_15,-1.4865837097167969,4,3,15,3,1,0.0
2011-10-12_16,-4.282081604003906,4,2,16,3,1,0.0
2011-10-12_17,-2.6634368896484375,4,3,17,3,1,0.0
2011-10-12_18,-6.0850830078125,4,3,18,3,1,0.0
2011-10-12_19,-1.9648590087890625,4,3,19,3,1,0.0
2011-10-12_20,0.4168853759765625,4,3,20,3,1,0.0
2011-10-12_21,2.3024520874023438,4,3,21,3,1,0.0
2011-10-12_22,-0.10881805419921875,4,3,22,3,1,0.0
2011-10-12_23,-0.28386688232421875,4,3,23,3,1,0.0
2011-10-13_0,0.038695335388183594,4,2,0,4,1,0.0
2011-10-13_1,0.060814857482910156,4,2,1,4,1,0.0
2011-10-13_2,-0.028714656829833984,4,2,2,4,1,0.0
2011-10-13_3,0.3616781234741211,4,2,3,4,1,0.0
2011-10-13_4,0.08133125305175781,4,2,4,4,1,0.0
2011-10-13_5,0.1224517822265625,4,2,5,4,1,0.0
2011-10-13_6,-0.7904891967773438,4,3,6,4,1,0.0
2011-10-13_7,-2.4527053833007812,4,3,7,4,1,0.0
2011-10-13_8,-5.4639434814453125,4,3,8,4,1,0.0
2011-10-13_9,-0.2920379638671875,4,3,9,4,1,0.0
2011-10-13_10,2.2491836547851562,4,3,10,4,1,0.0
2011-10-13_11,-0.353179931640625,4,2,11,4,1,0.0
2011-10-13_12,-3.7617874145507812,4,2,12,4,1,0.0
2011-10-13_13,3.4409332275390625,4,2,13,4,1,0.0
2011-10-13_14,1.3567047119140625,4,1,14,4,1,0.0
2011-10-13_15,2.6474761962890625,4,1,15,4,1,0.0
2011-10-13_16,2.541534423828125,4,1,16,4,1,0.0
2011-10-13_17,8.89013671875,4,3,17,4,1,0.0
2011-10-13_18,-1.871734619140625,4,3,18,4,1,0.0
2011-10-13_19,-3.12799072265625,4,2,19,4,1,0.0
2011-10-13_20,-1.2615966796875,4,1,20,4,1,0.0
2011-10-13_21,0.05902099609375,4,1,21,4,1,0.0
2011-10-13_22,0.107208251953125,4,1,22,4,1,0.0
2011-10-13_23,-1.3042716979980469,4,2,23,4,1,0.0
2011-10-14_0,0.30619049072265625,4,1,0,5,1,0.0
2011-10-14_1,0.04409217834472656,4,1,1,5,1,0.0
2011-10-14_2,-0.13176393508911133,4,1,2,5,1,0.0
2011-10-14_3,0.11833667755126953,4,1,3,5,1,0.0
2011-10-14_4,-0.140533447265625,4,1,4,5,1,0.0
